,food1,food2,food3,answer,rt
6497,mushroom_8,cinnamon_roll_7,cookie_7,mushroom_8,5047
6498,candy_cane_5,gummy_bear_3,broccoli_7,broccoli_7,3829
6499,apple_3,bacon_2,grilled_cheese_4,apple_3,4911
6500,apple_3,squash_6,cookie_7,cookie_7,2954
6501,strawberry_1,fried_chicken_7,mac_and_cheese_7,strawberry_1,5813
6502,pineapple_6,rice_5,crepe_2,crepe_2,7462
6503,potato_6,muffin_8,hot_dog_3,muffin_8,9126
6504,bean_8,muffin_8,pie_4,bean_8,9461
6505,apple_3,soup_7,doughnut_6,soup_7,9573
6507,squash_6,fried_chicken_7,hot_dog_3,squash_6,3301
6508,pineapple_6,tomato_1,grilled_cheese_4,grilled_cheese_4,2285
6510,pineapple_6,soup_7,bacon_2,bacon_2,3966
6511,jelly_bean_7,squash_6,bacon_2,bacon_2,2750
6512,cookie_7,bacon_2,french_fries_5,cookie_7,2005
6513,pineapple_6,watermelon_6,squash_6,squash_6,1562
6514,potato_6,cake_7,muffin_8,potato_6,2659
6515,strawberry_1,rice_5,squash_6,rice_5,2173
6516,apple_3,grilled_cheese_4,hot_dog_3,apple_3,2088
6517,raspberry_2,potato_6,cinnamon_roll_7,raspberry_2,2905
6518,rice_5,muffin_8,bacon_2,rice_5,4830
6519,potato_6,cake_7,mac_and_cheese_7,cake_7,6898
6520,strawberry_1,cookie_7,onion_ring_2,strawberry_1,9542
6521,raspberry_2,strawberry_1,doughnut_6,doughnut_6,1400
6522,strawberry_1,chocolate_candy_4,bacon_2,strawberry_1,2679
6523,gummy_bear_3,strawberry_1,bacon_2,strawberry_1,2522
6524,pineapple_6,watermelon_6,cookie_7,cookie_7,1197
6525,popsicle_2,strawberry_1,french_fries_5,strawberry_1,1791
6526,crepe_2,muffin_8,french_fries_5,french_fries_5,3019
6527,gummy_bear_3,jelly_bean_7,grilled_cheese_4,grilled_cheese_4,6893
6528,gummy_bear_3,squash_6,chips_1,squash_6,10038
6530,candy_cane_5,doughnut_6,sausage_1,sausage_1,2086
6531,gummy_bear_3,potato_6,fried_chicken_7,gummy_bear_3,3118
6532,cake_7,doughnut_6,onion_ring_2,cake_7,2027
6535,chocolate_candy_4,cookie_7,crepe_2,crepe_2,2902
6536,bean_8,mushroom_8,squash_6,bean_8,1790
6537,squash_6,crepe_2,pie_4,squash_6,1837
6538,jelly_bean_7,raspberry_2,bean_8,bean_8,1864
6539,watermelon_6,cake_7,cookie_7,watermelon_6,1923
6540,ice_cream_1,hot_dog_3,onion_ring_2,ice_cream_1,2372
6541,apple_3,bean_8,sausage_1,apple_3,1807
6542,gummy_bear_3,cinnamon_roll_7,fried_chicken_7,fried_chicken_7,3720
6543,cookie_7,pie_4,onion_ring_2,cookie_7,3665
6544,bean_8,cauliflower_3,muffin_8,cauliflower_3,1574
6545,gummy_bear_3,broccoli_7,ice_cream_1,broccoli_7,2152
6546,ice_cream_1,onion_ring_2,sausage_1,ice_cream_1,3649
6547,broccoli_7,tomato_1,ice_cream_1,ice_cream_1,1560
6548,popsicle_2,broccoli_7,hot_dog_3,broccoli_7,12360
6549,tomato_1,crepe_2,pie_4,tomato_1,1655
6550,rice_5,pie_4,chips_1,rice_5,1854
6551,gummy_bear_3,squash_6,doughnut_6,squash_6,1763
6553,gummy_bear_3,popsicle_2,mac_and_cheese_7,mac_and_cheese_7,2037
6554,squash_6,cinnamon_roll_7,bacon_2,squash_6,2723
6555,chocolate_candy_4,cinnamon_roll_7,bacon_2,bacon_2,4379
6556,bean_8,broccoli_7,cake_7,cake_7,4022
6557,strawberry_1,bean_8,tomato_1,bean_8,2711
6558,cauliflower_3,tomato_1,chips_1,chips_1,1725
6559,popsicle_2,broccoli_7,grilled_cheese_4,popsicle_2,2340
6560,jelly_bean_7,french_fries_5,sausage_1,jelly_bean_7,2278
6561,bean_8,french_fries_5,onion_ring_2,bean_8,2759
6562,cinnamon_roll_7,cookie_7,fried_chicken_7,fried_chicken_7,2739
6563,mushroom_8,squash_6,crepe_2,crepe_2,2046
6564,apple_3,pineapple_6,cinnamon_roll_7,cinnamon_roll_7,2684
6565,bean_8,cookie_7,pie_4,bean_8,2301
6566,apple_3,cinnamon_roll_7,onion_ring_2,apple_3,3397
6567,popsicle_2,french_fries_5,hot_dog_3,popsicle_2,2040
6568,bean_8,cookie_7,ice_cream_1,bean_8,2345
6570,apple_3,bean_8,pie_4,bean_8,2454
6571,pineapple_6,raspberry_2,muffin_8,muffin_8,2427
6572,jelly_bean_7,cake_7,crepe_2,jelly_bean_7,2878
6574,popsicle_2,mushroom_8,muffin_8,mushroom_8,2747
6575,cauliflower_3,pie_4,mac_and_cheese_7,cauliflower_3,4108
6576,rice_5,bacon_2,french_fries_5,rice_5,1894
6577,gummy_bear_3,chocolate_candy_4,ice_cream_1,gummy_bear_3,2127
6578,pineapple_6,french_fries_5,fried_chicken_7,pineapple_6,2591
6579,bacon_2,mac_and_cheese_7,sausage_1,mac_and_cheese_7,2367
6580,pineapple_6,strawberry_1,muffin_8,muffin_8,2099
6581,potato_6,grilled_cheese_4,onion_ring_2,potato_6,4426
6582,candy_cane_5,jelly_bean_7,soup_7,soup_7,11890
6583,popsicle_2,broccoli_7,sausage_1,sausage_1,5161
6584,jelly_bean_7,crepe_2,grilled_cheese_4,grilled_cheese_4,5547
6585,potato_6,soup_7,tomato_1,soup_7,2209
6587,broccoli_7,potato_6,hot_dog_3,hot_dog_3,1954
6588,raspberry_2,cauliflower_3,sausage_1,sausage_1,8947
6589,mushroom_8,chocolate_candy_4,pie_4,mushroom_8,11654
6590,jelly_bean_7,broccoli_7,cookie_7,broccoli_7,2330
6591,popsicle_2,raspberry_2,chocolate_candy_4,raspberry_2,4942
6592,cauliflower_3,potato_6,mac_and_cheese_7,cauliflower_3,3245
6593,apple_3,mushroom_8,sausage_1,sausage_1,3356
6594,raspberry_2,doughnut_6,french_fries_5,raspberry_2,2512
6595,raspberry_2,ice_cream_1,hot_dog_3,raspberry_2,4389
6596,gummy_bear_3,jelly_bean_7,chocolate_candy_4,chocolate_candy_4,3160
6598,gummy_bear_3,broccoli_7,chocolate_candy_4,broccoli_7,3315
6599,rice_5,doughnut_6,onion_ring_2,doughnut_6,4377
6600,raspberry_2,strawberry_1,hot_dog_3,hot_dog_3,1682
6601,pineapple_6,squash_6,doughnut_6,doughnut_6,3274
6602,ice_cream_1,muffin_8,grilled_cheese_4,grilled_cheese_4,1673
6603,chocolate_candy_4,muffin_8,grilled_cheese_4,grilled_cheese_4,1820
6604,strawberry_1,fried_chicken_7,sausage_1,strawberry_1,2362
6606,cake_7,pie_4,sausage_1,sausage_1,1637
6607,crepe_2,doughnut_6,french_fries_5,french_fries_5,2555
6608,jelly_bean_7,bean_8,ice_cream_1,bean_8,2644
6609,apple_3,pineapple_6,grilled_cheese_4,grilled_cheese_4,1691
6610,doughnut_6,french_fries_5,fried_chicken_7,doughnut_6,2557
6611,broccoli_7,ice_cream_1,pie_4,broccoli_7,2207
6612,apple_3,muffin_8,french_fries_5,french_fries_5,6040
6613,gummy_bear_3,raspberry_2,sausage_1,sausage_1,3064
6614,bean_8,broccoli_7,bacon_2,broccoli_7,2621
6615,tomato_1,cinnamon_roll_7,mac_and_cheese_7,mac_and_cheese_7,3583
6616,cauliflower_3,squash_6,bacon_2,bacon_2,3396
6617,cookie_7,hot_dog_3,sausage_1,cookie_7,2157
6618,pineapple_6,potato_6,mac_and_cheese_7,potato_6,2762
6619,apple_3,mushroom_8,pie_4,pie_4,2063
6621,rice_5,chips_1,mac_and_cheese_7,rice_5,5349
6644,rice_5,cake_7,bacon_2,cake_7,96058
6645,popsicle_2,squash_6,cinnamon_roll_7,squash_6,6837
6646,candy_cane_5,popsicle_2,chips_1,chips_1,5487
6647,popsicle_2,soup_7,cinnamon_roll_7,soup_7,3421
6648,gummy_bear_3,rice_5,cookie_7,rice_5,3697
6649,broccoli_7,rice_5,squash_6,rice_5,4005
6650,popsicle_2,potato_6,sausage_1,popsicle_2,4186
6652,chocolate_candy_4,fried_chicken_7,sausage_1,chocolate_candy_4,3127
6653,pineapple_6,tomato_1,cinnamon_roll_7,cinnamon_roll_7,3453
6654,broccoli_7,cauliflower_3,grilled_cheese_4,grilled_cheese_4,2928
6655,popsicle_2,watermelon_6,cinnamon_roll_7,cinnamon_roll_7,5808
6656,bean_8,rice_5,mac_and_cheese_7,bean_8,6309
6657,soup_7,french_fries_5,onion_ring_2,soup_7,4330
6658,bean_8,muffin_8,mac_and_cheese_7,muffin_8,3245
6660,pineapple_6,popsicle_2,ice_cream_1,pineapple_6,10732
6661,strawberry_1,bean_8,onion_ring_2,strawberry_1,5608
6662,cauliflower_3,pie_4,grilled_cheese_4,cauliflower_3,4768
6663,apple_3,cinnamon_roll_7,doughnut_6,apple_3,5314
6664,bean_8,potato_6,hot_dog_3,hot_dog_3,4556
6665,soup_7,cake_7,sausage_1,sausage_1,3098
6666,strawberry_1,ice_cream_1,muffin_8,muffin_8,1172
6667,cauliflower_3,hot_dog_3,onion_ring_2,cauliflower_3,1366
6668,strawberry_1,doughnut_6,french_fries_5,french_fries_5,2537
6669,popsicle_2,bean_8,onion_ring_2,onion_ring_2,1798
6670,candy_cane_5,bean_8,hot_dog_3,hot_dog_3,1341
6671,chocolate_candy_4,cinnamon_roll_7,onion_ring_2,cinnamon_roll_7,1500
6672,bean_8,cookie_7,hot_dog_3,hot_dog_3,1346
6674,chocolate_candy_4,cookie_7,sausage_1,chocolate_candy_4,1374
6675,gummy_bear_3,raspberry_2,squash_6,raspberry_2,1272
6676,gummy_bear_3,rice_5,tomato_1,gummy_bear_3,1525
6677,jelly_bean_7,pineapple_6,soup_7,pineapple_6,2460
6678,broccoli_7,rice_5,tomato_1,rice_5,1721
6679,popsicle_2,fried_chicken_7,onion_ring_2,fried_chicken_7,1119
6680,watermelon_6,cake_7,chocolate_candy_4,cake_7,1242
6681,bean_8,soup_7,chocolate_candy_4,chocolate_candy_4,1686
6682,jelly_bean_7,bean_8,cinnamon_roll_7,cinnamon_roll_7,1765
6683,cauliflower_3,mushroom_8,doughnut_6,doughnut_6,2196
6685,apple_3,strawberry_1,mushroom_8,strawberry_1,1469
6686,gummy_bear_3,popsicle_2,soup_7,gummy_bear_3,1498
6687,candy_cane_5,watermelon_6,pie_4,watermelon_6,1073
6688,fried_chicken_7,grilled_cheese_4,mac_and_cheese_7,fried_chicken_7,6449
6689,jelly_bean_7,strawberry_1,mac_and_cheese_7,mac_and_cheese_7,3811
6690,broccoli_7,cake_7,doughnut_6,broccoli_7,2088
6691,tomato_1,french_fries_5,fried_chicken_7,tomato_1,1499
6692,jelly_bean_7,crepe_2,hot_dog_3,hot_dog_3,3451
6693,cookie_7,ice_cream_1,chips_1,chips_1,3724
6694,squash_6,cinnamon_roll_7,sausage_1,cinnamon_roll_7,2527
6695,bean_8,rice_5,doughnut_6,bean_8,3529
6696,candy_cane_5,tomato_1,pie_4,tomato_1,3053
6697,crepe_2,chips_1,onion_ring_2,crepe_2,2389
6698,pineapple_6,doughnut_6,onion_ring_2,pineapple_6,2183
6699,candy_cane_5,cookie_7,grilled_cheese_4,grilled_cheese_4,3536
6700,tomato_1,cinnamon_roll_7,ice_cream_1,tomato_1,1996
6701,strawberry_1,ice_cream_1,fried_chicken_7,fried_chicken_7,3531
6702,popsicle_2,broccoli_7,fried_chicken_7,broccoli_7,6004
6704,gummy_bear_3,cauliflower_3,cookie_7,cauliflower_3,6718
6705,pineapple_6,ice_cream_1,muffin_8,pineapple_6,3094
6706,doughnut_6,bacon_2,fried_chicken_7,bacon_2,4160
6707,pineapple_6,bean_8,chips_1,chips_1,4997
6708,pineapple_6,cake_7,crepe_2,pineapple_6,5255
6710,strawberry_1,cookie_7,grilled_cheese_4,strawberry_1,8338
6711,potato_6,muffin_8,bacon_2,muffin_8,4524
6712,squash_6,grilled_cheese_4,mac_and_cheese_7,squash_6,3032
6713,popsicle_2,rice_5,mac_and_cheese_7,popsicle_2,2918
6715,apple_3,popsicle_2,broccoli_7,popsicle_2,2657
6716,tomato_1,muffin_8,hot_dog_3,tomato_1,2131
6717,apple_3,broccoli_7,cinnamon_roll_7,cinnamon_roll_7,2331
6718,soup_7,crepe_2,chips_1,chips_1,2870
6719,bean_8,potato_6,mac_and_cheese_7,mac_and_cheese_7,3678
6720,jelly_bean_7,tomato_1,crepe_2,tomato_1,2241
6721,potato_6,french_fries_5,sausage_1,potato_6,2870
6722,squash_6,crepe_2,doughnut_6,squash_6,2070
6723,gummy_bear_3,bean_8,sausage_1,sausage_1,1942
6724,jelly_bean_7,pineapple_6,squash_6,jelly_bean_7,1707
6725,bean_8,bacon_2,fried_chicken_7,bean_8,2056
6727,raspberry_2,potato_6,muffin_8,muffin_8,2086
6728,strawberry_1,fried_chicken_7,grilled_cheese_4,strawberry_1,1655
6729,gummy_bear_3,cookie_7,sausage_1,gummy_bear_3,1986
6730,jelly_bean_7,mushroom_8,cookie_7,cookie_7,3161
6731,tomato_1,chocolate_candy_4,crepe_2,crepe_2,3790
6732,gummy_bear_3,potato_6,bacon_2,potato_6,9023
6733,candy_cane_5,broccoli_7,french_fries_5,broccoli_7,4000
6735,soup_7,tomato_1,chips_1,chips_1,3924
6737,strawberry_1,cinnamon_roll_7,ice_cream_1,strawberry_1,7928
6738,rice_5,soup_7,squash_6,squash_6,13944
6739,jelly_bean_7,potato_6,grilled_cheese_4,jelly_bean_7,9583
6740,gummy_bear_3,popsicle_2,squash_6,squash_6,8709
6741,cake_7,grilled_cheese_4,sausage_1,cake_7,9390
6742,jelly_bean_7,cinnamon_roll_7,french_fries_5,french_fries_5,8276
6743,jelly_bean_7,tomato_1,fried_chicken_7,tomato_1,6798
6744,apple_3,mushroom_8,crepe_2,crepe_2,15773
6745,crepe_2,ice_cream_1,chips_1,chips_1,9430
6746,cauliflower_3,rice_5,bacon_2,bacon_2,6562
6747,cinnamon_roll_7,onion_ring_2,sausage_1,cinnamon_roll_7,4800
6748,cake_7,hot_dog_3,mac_and_cheese_7,cake_7,68583
6749,gummy_bear_3,broccoli_7,sausage_1,gummy_bear_3,6803
6750,strawberry_1,watermelon_6,crepe_2,crepe_2,5158
6751,squash_6,cinnamon_roll_7,crepe_2,squash_6,3550
6752,candy_cane_5,jelly_bean_7,cake_7,cake_7,7303
6753,crepe_2,muffin_8,onion_ring_2,onion_ring_2,3258
6754,gummy_bear_3,cake_7,sausage_1,gummy_bear_3,5547
6755,watermelon_6,soup_7,hot_dog_3,watermelon_6,4086
6757,candy_cane_5,watermelon_6,squash_6,candy_cane_5,2615
6758,bean_8,squash_6,cake_7,cake_7,2599
6759,watermelon_6,broccoli_7,cauliflower_3,watermelon_6,2127
6760,strawberry_1,broccoli_7,squash_6,strawberry_1,2983
6761,rice_5,cake_7,doughnut_6,rice_5,2560
6762,soup_7,fried_chicken_7,grilled_cheese_4,soup_7,5502
6764,candy_cane_5,popsicle_2,tomato_1,tomato_1,2204
6765,watermelon_6,bacon_2,french_fries_5,watermelon_6,2040
6766,candy_cane_5,cinnamon_roll_7,mac_and_cheese_7,mac_and_cheese_7,2583
6767,apple_3,pie_4,mac_and_cheese_7,mac_and_cheese_7,3575
6768,ice_cream_1,fried_chicken_7,grilled_cheese_4,ice_cream_1,2534
6769,popsicle_2,cookie_7,pie_4,popsicle_2,2430
6770,gummy_bear_3,potato_6,cake_7,potato_6,3635
6771,popsicle_2,cinnamon_roll_7,crepe_2,popsicle_2,4491
6772,broccoli_7,cauliflower_3,mac_and_cheese_7,mac_and_cheese_7,1655
6773,mushroom_8,cookie_7,doughnut_6,mushroom_8,2278
6774,pineapple_6,popsicle_2,sausage_1,sausage_1,2743
6775,apple_3,popsicle_2,fried_chicken_7,fried_chicken_7,2167
6776,jelly_bean_7,tomato_1,bacon_2,tomato_1,13512
6777,potato_6,rice_5,tomato_1,tomato_1,9355
6778,apple_3,jelly_bean_7,muffin_8,jelly_bean_7,10737
6779,broccoli_7,soup_7,mac_and_cheese_7,broccoli_7,16072
6780,popsicle_2,pie_4,french_fries_5,french_fries_5,6848
6782,pineapple_6,popsicle_2,cauliflower_3,popsicle_2,2531
6783,apple_3,potato_6,crepe_2,potato_6,8715
6785,cake_7,bacon_2,hot_dog_3,hot_dog_3,13289
6786,candy_cane_5,french_fries_5,onion_ring_2,candy_cane_5,11424
6787,apple_3,pineapple_6,broccoli_7,broccoli_7,3963
6788,popsicle_2,tomato_1,grilled_cheese_4,grilled_cheese_4,7319
6789,cookie_7,hot_dog_3,onion_ring_2,hot_dog_3,41629
6790,apple_3,popsicle_2,ice_cream_1,apple_3,3726
6791,gummy_bear_3,french_fries_5,hot_dog_3,gummy_bear_3,6496
6792,jelly_bean_7,popsicle_2,chocolate_candy_4,popsicle_2,7536
6793,rice_5,cinnamon_roll_7,muffin_8,rice_5,7357
6794,pineapple_6,watermelon_6,tomato_1,tomato_1,2418
6795,jelly_bean_7,chocolate_candy_4,hot_dog_3,hot_dog_3,3419
6796,cake_7,french_fries_5,grilled_cheese_4,cake_7,6051
6797,cinnamon_roll_7,cookie_7,pie_4,cinnamon_roll_7,5216
6798,strawberry_1,muffin_8,pie_4,strawberry_1,1833
6799,watermelon_6,cauliflower_3,muffin_8,muffin_8,2221
6800,gummy_bear_3,broccoli_7,onion_ring_2,broccoli_7,2162
6801,tomato_1,cookie_7,hot_dog_3,tomato_1,1948
6802,rice_5,grilled_cheese_4,hot_dog_3,rice_5,2887
6803,soup_7,cake_7,cinnamon_roll_7,soup_7,2060
6804,pineapple_6,watermelon_6,chips_1,chips_1,1436
6805,candy_cane_5,ice_cream_1,pie_4,candy_cane_5,16422
6806,popsicle_2,cake_7,crepe_2,popsicle_2,2119
6807,popsicle_2,bacon_2,onion_ring_2,popsicle_2,1954
6808,jelly_bean_7,rice_5,pie_4,rice_5,2327
6809,strawberry_1,potato_6,doughnut_6,doughnut_6,1924
6810,candy_cane_5,ice_cream_1,fried_chicken_7,fried_chicken_7,2727
6811,candy_cane_5,gummy_bear_3,french_fries_5,french_fries_5,1509
6813,strawberry_1,tomato_1,french_fries_5,french_fries_5,1695
6814,popsicle_2,ice_cream_1,pie_4,pie_4,3196
6815,broccoli_7,squash_6,tomato_1,tomato_1,13101
6816,chocolate_candy_4,chips_1,grilled_cheese_4,chocolate_candy_4,8416
6817,muffin_8,chips_1,mac_and_cheese_7,chips_1,4280
6819,squash_6,fried_chicken_7,sausage_1,squash_6,2022
6820,broccoli_7,soup_7,squash_6,soup_7,3595
6821,cauliflower_3,rice_5,onion_ring_2,onion_ring_2,2308
6822,potato_6,cake_7,chips_1,cake_7,3318
6823,tomato_1,muffin_8,fried_chicken_7,tomato_1,9681
6824,jelly_bean_7,mushroom_8,chocolate_candy_4,mushroom_8,2234
6825,ice_cream_1,grilled_cheese_4,sausage_1,ice_cream_1,2649
6826,strawberry_1,doughnut_6,hot_dog_3,strawberry_1,4009
6827,chocolate_candy_4,bacon_2,grilled_cheese_4,chocolate_candy_4,3796
6828,potato_6,cookie_7,mac_and_cheese_7,cookie_7,2933
6829,bean_8,squash_6,bacon_2,bacon_2,4311
6830,raspberry_2,broccoli_7,rice_5,raspberry_2,6033
6832,popsicle_2,soup_7,crepe_2,popsicle_2,17178
6834,popsicle_2,potato_6,crepe_2,popsicle_2,8777
6835,strawberry_1,soup_7,chips_1,soup_7,4751
6836,bean_8,cauliflower_3,french_fries_5,french_fries_5,3426
6837,candy_cane_5,cookie_7,chips_1,candy_cane_5,3374
6838,gummy_bear_3,bean_8,chips_1,bean_8,3522
6839,apple_3,squash_6,ice_cream_1,ice_cream_1,3196
6840,mushroom_8,cookie_7,sausage_1,cookie_7,4572
6841,tomato_1,cookie_7,crepe_2,tomato_1,3210
6842,bacon_2,hot_dog_3,sausage_1,bacon_2,2446
6843,jelly_bean_7,broccoli_7,chips_1,broccoli_7,3200
6844,cookie_7,chips_1,fried_chicken_7,cookie_7,2445
6845,squash_6,chips_1,sausage_1,sausage_1,3497
6846,candy_cane_5,muffin_8,hot_dog_3,hot_dog_3,2629
6847,pineapple_6,mushroom_8,potato_6,pineapple_6,3168
6848,pineapple_6,cinnamon_roll_7,doughnut_6,pineapple_6,1823
6849,candy_cane_5,gummy_bear_3,chips_1,chips_1,1499
6850,jelly_bean_7,raspberry_2,bacon_2,bacon_2,4124
6851,doughnut_6,fried_chicken_7,sausage_1,sausage_1,2497
6852,candy_cane_5,pineapple_6,muffin_8,candy_cane_5,2403
6853,raspberry_2,strawberry_1,fried_chicken_7,fried_chicken_7,1699
6854,candy_cane_5,squash_6,pie_4,candy_cane_5,2050
6855,bean_8,cookie_7,crepe_2,cookie_7,3612
6856,broccoli_7,crepe_2,chips_1,chips_1,3756
6857,apple_3,fried_chicken_7,onion_ring_2,apple_3,2801
6859,jelly_bean_7,bean_8,tomato_1,jelly_bean_7,5707
6860,candy_cane_5,chocolate_candy_4,hot_dog_3,hot_dog_3,1497
6862,pineapple_6,french_fries_5,mac_and_cheese_7,pineapple_6,3493
6863,candy_cane_5,raspberry_2,doughnut_6,raspberry_2,2769
6864,potato_6,cake_7,grilled_cheese_4,potato_6,4258
6865,broccoli_7,soup_7,doughnut_6,doughnut_6,1757
6866,popsicle_2,soup_7,cake_7,popsicle_2,5051
6867,popsicle_2,cookie_7,french_fries_5,popsicle_2,3025
6868,doughnut_6,french_fries_5,sausage_1,doughnut_6,3384
6869,jelly_bean_7,strawberry_1,watermelon_6,jelly_bean_7,2000
6870,popsicle_2,watermelon_6,onion_ring_2,onion_ring_2,4728
6871,strawberry_1,bean_8,hot_dog_3,strawberry_1,2100
6873,raspberry_2,watermelon_6,chips_1,chips_1,1589
6874,watermelon_6,bacon_2,chips_1,watermelon_6,2966
6875,chocolate_candy_4,muffin_8,pie_4,chocolate_candy_4,4217
6876,soup_7,cinnamon_roll_7,french_fries_5,soup_7,7009
6877,tomato_1,cinnamon_roll_7,hot_dog_3,tomato_1,1719
6878,raspberry_2,soup_7,chocolate_candy_4,chocolate_candy_4,1897
6879,candy_cane_5,chips_1,fried_chicken_7,candy_cane_5,2496
6880,raspberry_2,cake_7,pie_4,raspberry_2,1927
6882,jelly_bean_7,tomato_1,cookie_7,tomato_1,2189
6883,candy_cane_5,watermelon_6,cookie_7,watermelon_6,3072
6884,bean_8,tomato_1,cake_7,tomato_1,1942
6885,candy_cane_5,gummy_bear_3,raspberry_2,raspberry_2,1672
6908,jelly_bean_7,doughnut_6,onion_ring_2,onion_ring_2,4202
6909,apple_3,raspberry_2,pie_4,pie_4,2989
6911,raspberry_2,ice_cream_1,pie_4,ice_cream_1,4971
6912,bean_8,mushroom_8,rice_5,mushroom_8,4738
6913,chocolate_candy_4,french_fries_5,grilled_cheese_4,chocolate_candy_4,2510
6914,cauliflower_3,squash_6,muffin_8,muffin_8,2907
6915,watermelon_6,potato_6,bacon_2,bacon_2,2754
6916,candy_cane_5,gummy_bear_3,doughnut_6,doughnut_6,6339
6917,broccoli_7,potato_6,ice_cream_1,ice_cream_1,2487
6918,apple_3,broccoli_7,ice_cream_1,ice_cream_1,1924
6919,candy_cane_5,cinnamon_roll_7,sausage_1,sausage_1,2467
6920,apple_3,pie_4,grilled_cheese_4,apple_3,2343
6921,jelly_bean_7,bean_8,cauliflower_3,jelly_bean_7,2847
6922,popsicle_2,watermelon_6,doughnut_6,watermelon_6,2342
6923,candy_cane_5,bean_8,cake_7,bean_8,4334
6924,jelly_bean_7,cinnamon_roll_7,cookie_7,jelly_bean_7,3022
6925,candy_cane_5,broccoli_7,mac_and_cheese_7,candy_cane_5,4055
6926,candy_cane_5,bacon_2,sausage_1,candy_cane_5,3051
6927,squash_6,crepe_2,grilled_cheese_4,squash_6,2475
6929,popsicle_2,potato_6,hot_dog_3,popsicle_2,4422
6930,candy_cane_5,raspberry_2,mac_and_cheese_7,mac_and_cheese_7,5811
6931,candy_cane_5,jelly_bean_7,sausage_1,sausage_1,15022
6932,candy_cane_5,chocolate_candy_4,crepe_2,candy_cane_5,3970
6933,watermelon_6,muffin_8,bacon_2,bacon_2,3764
6935,popsicle_2,watermelon_6,hot_dog_3,hot_dog_3,1505
6936,chocolate_candy_4,onion_ring_2,sausage_1,chocolate_candy_4,3661
6937,cinnamon_roll_7,fried_chicken_7,mac_and_cheese_7,cinnamon_roll_7,3772
6938,rice_5,chips_1,sausage_1,rice_5,5731
6939,gummy_bear_3,french_fries_5,grilled_cheese_4,gummy_bear_3,2452
6940,watermelon_6,soup_7,chocolate_candy_4,soup_7,1763
6942,bean_8,cookie_7,sausage_1,sausage_1,2611
6943,pineapple_6,squash_6,grilled_cheese_4,grilled_cheese_4,2966
6944,candy_cane_5,mushroom_8,pie_4,mushroom_8,2734
6945,bean_8,cinnamon_roll_7,bacon_2,bean_8,5109
6946,bean_8,ice_cream_1,sausage_1,ice_cream_1,8579
6947,bean_8,chips_1,hot_dog_3,bean_8,2040
6948,strawberry_1,soup_7,grilled_cheese_4,strawberry_1,3295
6949,pineapple_6,mushroom_8,chips_1,pineapple_6,5797
6950,pineapple_6,chips_1,mac_and_cheese_7,pineapple_6,2157
6951,gummy_bear_3,jelly_bean_7,soup_7,soup_7,1679
6952,pineapple_6,raspberry_2,doughnut_6,doughnut_6,3788
6953,raspberry_2,rice_5,onion_ring_2,onion_ring_2,7811
6954,candy_cane_5,popsicle_2,cake_7,cake_7,7649
6955,cauliflower_3,hot_dog_3,mac_and_cheese_7,cauliflower_3,7856
6956,jelly_bean_7,bacon_2,grilled_cheese_4,jelly_bean_7,6397
6957,pie_4,grilled_cheese_4,onion_ring_2,pie_4,7219
6958,watermelon_6,grilled_cheese_4,onion_ring_2,watermelon_6,6092
6959,popsicle_2,watermelon_6,cake_7,watermelon_6,5689
6960,watermelon_6,cake_7,hot_dog_3,hot_dog_3,7352
6961,jelly_bean_7,rice_5,cake_7,rice_5,4489
6962,gummy_bear_3,bean_8,grilled_cheese_4,gummy_bear_3,7723
6963,apple_3,cake_7,onion_ring_2,apple_3,7366
6964,gummy_bear_3,squash_6,cookie_7,squash_6,4008
6965,gummy_bear_3,mushroom_8,hot_dog_3,gummy_bear_3,4577
6966,candy_cane_5,soup_7,sausage_1,candy_cane_5,4569
6967,watermelon_6,grilled_cheese_4,sausage_1,watermelon_6,3859
6968,bean_8,cauliflower_3,tomato_1,bean_8,6178
6970,gummy_bear_3,watermelon_6,mac_and_cheese_7,gummy_bear_3,4902
6972,strawberry_1,cake_7,doughnut_6,strawberry_1,6022
6973,pineapple_6,strawberry_1,sausage_1,sausage_1,3474
6974,bean_8,cake_7,chips_1,chips_1,3511
6975,popsicle_2,raspberry_2,squash_6,popsicle_2,2204
6976,cauliflower_3,doughnut_6,ice_cream_1,cauliflower_3,2731
6979,popsicle_2,chips_1,mac_and_cheese_7,popsicle_2,5826
6980,jelly_bean_7,raspberry_2,rice_5,jelly_bean_7,6238
6981,jelly_bean_7,squash_6,doughnut_6,squash_6,3500
6982,tomato_1,doughnut_6,bacon_2,tomato_1,8322
6983,broccoli_7,soup_7,cinnamon_roll_7,cinnamon_roll_7,3885
6984,apple_3,jelly_bean_7,tomato_1,jelly_bean_7,2691
6985,pineapple_6,mushroom_8,onion_ring_2,onion_ring_2,2849
6986,mushroom_8,chips_1,mac_and_cheese_7,chips_1,6664
6987,apple_3,squash_6,tomato_1,apple_3,7568
6988,apple_3,bean_8,cake_7,bean_8,7688
6989,rice_5,chips_1,fried_chicken_7,rice_5,4640
6990,candy_cane_5,strawberry_1,pie_4,candy_cane_5,5611
6991,apple_3,squash_6,cake_7,squash_6,3944
6992,watermelon_6,chips_1,sausage_1,watermelon_6,2413
6993,bean_8,soup_7,grilled_cheese_4,grilled_cheese_4,4054
